"","casv_code","Arctic","N_Temperate","S_Temperate","Antarctic","Tropical","n","Arctic_pct","N_Temperate_pct","Tropical_pct","S_Temperate_pct","Antarctic_pct","Temperate_pct","Polar_pct","biogeo"
"11377","df2031c5b3",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"11378","df25d8be6b",0,16,11,0,16,43,0,0.372093023255814,0.372093023255814,0.255813953488372,0,0.627906976744186,0,"Temperate-Tropical"
"11379","df28600b21",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11380","df2ba774d2",0,64,89,0,129,282,0,0.226950354609929,0.457446808510638,0.315602836879433,0,0.542553191489362,0,"Temperate-Tropical"
"11381","df2be630a4",0,6,19,0,0,25,0,0.24,0,0.76,0,1,0,"Temperate"
"11382","df2fd3a8c9",0,0,9,0,0,9,0,0,0,1,0,1,0,"Temperate"
"11383","df37af15ab",0,0,19,19,0,38,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"11384","df3917a313",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11385","df39a15752",0,41,24,0,15,80,0,0.5125,0.1875,0.3,0,0.8125,0,"Temperate-Tropical"
"11386","df4296e3a2",0,0,12,8,0,20,0,0,0,0.6,0.4,0.6,0.4,"Polar-Temperate"
"11387","df43f22c6f",0,16,41,0,0,57,0,0.280701754385965,0,0.719298245614035,0,1,0,"Temperate"
"11388","df4694ca9d",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11389","df4f27d223",0,26,53,0,80,159,0,0.163522012578616,0.50314465408805,0.333333333333333,0,0.49685534591195,0,"Temperate-Tropical"
"11390","df516b834b",0,0,12,0,0,12,0,0,0,1,0,1,0,"Temperate"
"11391","df56be5123",0,0,19,37,0,56,0,0,0,0.339285714285714,0.660714285714286,0.339285714285714,0.660714285714286,"Polar-Temperate"
"11392","df5aecff88",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"11393","df67632fd2",0,9,42,0,77,128,0,0.0703125,0.6015625,0.328125,0,0.3984375,0,"Temperate-Tropical"
"11394","df6abdb624",0,71,82,0,34,187,0,0.379679144385027,0.181818181818182,0.438502673796791,0,0.818181818181818,0,"Temperate-Tropical"
"11395","df6ded53b9",78,0,0,0,0,78,1,0,0,0,0,0,1,"Polar"
"11396","df6e3695de",0,5,0,0,6,11,0,0.454545454545455,0.545454545454545,0,0,0.454545454545455,0,"Temperate-Tropical"
"11397","df756becb4",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11398","df77700c93",0,0,0,0,10,10,0,0,1,0,0,0,0,"Tropical"
"11399","df840d7505",0,9,0,0,5,14,0,0.642857142857143,0.357142857142857,0,0,0.642857142857143,0,"Temperate-Tropical"
"11400","df852a24e5",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"11401","df87e8ad31",0,0,21,15,0,36,0,0,0,0.583333333333333,0.416666666666667,0.583333333333333,0.416666666666667,"Polar-Temperate"
"11402","df88fad537",22,0,0,0,0,22,1,0,0,0,0,0,1,"Polar"
"11403","df8d15b64a",0,8,14,0,23,45,0,0.177777777777778,0.511111111111111,0.311111111111111,0,0.488888888888889,0,"Temperate-Tropical"
"11404","df8f45dab0",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11405","df8f61fff2",0,0,7,0,10,17,0,0,0.588235294117647,0.411764705882353,0,0.411764705882353,0,"Temperate-Tropical"
"11406","df9093acd0",0,18,0,0,0,18,0,1,0,0,0,1,0,"Temperate"
"11407","df920ef552",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"11408","df92e9fc33",0,5,28,0,16,49,0,0.102040816326531,0.326530612244898,0.571428571428571,0,0.673469387755102,0,"Temperate-Tropical"
"11409","df9544eb62",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"11410","df96ea4126",0,0,9,0,0,9,0,0,0,1,0,1,0,"Temperate"
"11411","df9b638941",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11412","dfa935d5d6",17,41,53,0,0,111,0.153153153153153,0.369369369369369,0,0.477477477477477,0,0.846846846846847,0.153153153153153,"Polar-Temperate"
"11413","dfae34c3bd",0,23,0,0,0,23,0,1,0,0,0,1,0,"Temperate"
"11414","dfaf0e61e0",0,5,9,0,0,14,0,0.357142857142857,0,0.642857142857143,0,1,0,"Temperate"
"11415","dfb101ff0e",0,0,6,15,0,21,0,0,0,0.285714285714286,0.714285714285714,0.285714285714286,0.714285714285714,"Polar-Temperate"
"11416","dfb40de5c8",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"11417","dfb4244d40",0,0,5,0,12,17,0,0,0.705882352941177,0.294117647058824,0,0.294117647058824,0,"Temperate-Tropical"
"11418","dfb4bccac6",0,0,20,15,0,35,0,0,0,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,"Polar-Temperate"
"11419","dfb66fa078",0,0,0,7,0,7,0,0,0,0,1,0,1,"Polar"
"11420","dfb6e0edc3",0,7,6,0,0,13,0,0.538461538461538,0,0.461538461538462,0,1,0,"Temperate"
"11421","dfbfc7e1e4",8,0,0,0,0,8,1,0,0,0,0,0,1,"Polar"
"11422","dfc247adca",0,15,0,0,0,15,0,1,0,0,0,1,0,"Temperate"
"11423","dfc3706383",0,0,20,18,0,38,0,0,0,0.526315789473684,0.473684210526316,0.526315789473684,0.473684210526316,"Polar-Temperate"
"11424","dfc9538d5c",0,18,22,0,15,55,0,0.327272727272727,0.272727272727273,0.4,0,0.727272727272727,0,"Temperate-Tropical"
"11425","dfcbc2dbe0",0,0,15,21,0,36,0,0,0,0.416666666666667,0.583333333333333,0.416666666666667,0.583333333333333,"Polar-Temperate"
"11426","dfcc8aa38b",6,14,0,0,0,20,0.3,0.7,0,0,0,0.7,0.3,"Polar-Temperate"
"11427","dfcf320fde",0,0,39,22,0,61,0,0,0,0.639344262295082,0.360655737704918,0.639344262295082,0.360655737704918,"Polar-Temperate"
"11428","dfcf9e64df",0,31,8,0,19,58,0,0.53448275862069,0.327586206896552,0.137931034482759,0,0.672413793103448,0,"Temperate-Tropical"
"11429","dfd78a4d92",0,31,41,0,0,72,0,0.430555555555556,0,0.569444444444444,0,1,0,"Temperate"
"11430","dfdc26e710",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"11431","dfddf4a358",0,0,0,16,0,16,0,0,0,0,1,0,1,"Polar"
"11432","dfe23d877f",0,0,18,0,6,24,0,0,0.25,0.75,0,0.75,0,"Temperate-Tropical"
"11433","dff4b00403",0,17,22,0,50,89,0,0.191011235955056,0.561797752808989,0.247191011235955,0,0.438202247191011,0,"Temperate-Tropical"
"11434","dfff02377b",0,0,0,0,16,16,0,0,1,0,0,0,0,"Tropical"
"11435","e00a673979",0,9,24,0,42,75,0,0.12,0.56,0.32,0,0.44,0,"Temperate-Tropical"
"11436","e019f48989",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"11437","e022ae6102",0,0,10,0,0,10,0,0,0,1,0,1,0,"Temperate"
"11438","e025e51f31",0,0,16,10,0,26,0,0,0,0.615384615384615,0.384615384615385,0.615384615384615,0.384615384615385,"Polar-Temperate"
"11439","e0267717d1",0,0,24,12,0,36,0,0,0,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,"Polar-Temperate"
"11440","e029749882",0,0,25,31,0,56,0,0,0,0.446428571428571,0.553571428571429,0.446428571428571,0.553571428571429,"Polar-Temperate"
"11441","e02b525a2a",0,0,5,0,37,42,0,0,0.880952380952381,0.119047619047619,0,0.119047619047619,0,"Temperate-Tropical"
"11442","e02f9d4ce5",0,19,0,0,0,19,0,1,0,0,0,1,0,"Temperate"
"11443","e031775bc2",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11444","e0351d46b7",0,0,29,21,0,50,0,0,0,0.58,0.42,0.58,0.42,"Polar-Temperate"
"11445","e0433de229",10,0,14,6,0,30,0.333333333333333,0,0,0.466666666666667,0.2,0.466666666666667,0.533333333333333,"Polar-Temperate"
"11446","e0455fc0c1",0,0,0,6,0,6,0,0,0,0,1,0,1,"Polar"
"11447","e048a7878e",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"11448","e054237bc1",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"11449","e06a942190",0,24,21,0,50,95,0,0.252631578947368,0.526315789473684,0.221052631578947,0,0.473684210526316,0,"Temperate-Tropical"
"11450","e06f08e545",0,0,0,0,17,17,0,0,1,0,0,0,0,"Tropical"
"11451","e072dedf8f",10,0,0,0,0,10,1,0,0,0,0,0,1,"Polar"
"11452","e073f6ae62",0,13,34,0,25,72,0,0.180555555555556,0.347222222222222,0.472222222222222,0,0.652777777777778,0,"Temperate-Tropical"
"11453","e07b6ebd5b",0,0,0,0,10,10,0,0,1,0,0,0,0,"Tropical"
"11454","e07ea81a39",0,0,0,0,10,10,0,0,1,0,0,0,0,"Tropical"
"11455","e081e08af1",0,23,20,0,13,56,0,0.410714285714286,0.232142857142857,0.357142857142857,0,0.767857142857143,0,"Temperate-Tropical"
"11456","e08f4b0e51",0,7,0,0,10,17,0,0.411764705882353,0.588235294117647,0,0,0.411764705882353,0,"Temperate-Tropical"
"11457","e090de7caf",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"11458","e0915e450b",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11459","e09e99084d",0,8,12,0,56,76,0,0.105263157894737,0.736842105263158,0.157894736842105,0,0.263157894736842,0,"Temperate-Tropical"
"11460","e0a0dc1585",0,0,10,11,0,21,0,0,0,0.476190476190476,0.523809523809524,0.476190476190476,0.523809523809524,"Polar-Temperate"
"11461","e0a496b893",0,9,6,0,0,15,0,0.6,0,0.4,0,1,0,"Temperate"
"11462","e0af2fd8d6",29,0,50,8,0,87,0.333333333333333,0,0,0.574712643678161,0.0919540229885057,0.574712643678161,0.425287356321839,"Polar-Temperate"
"11463","e0b0bdad4f",33,10,43,42,0,128,0.2578125,0.078125,0,0.3359375,0.328125,0.4140625,0.5859375,"Polar-Temperate"
"11464","e0b2b72c2f",0,55,47,0,19,121,0,0.454545454545455,0.15702479338843,0.388429752066116,0,0.84297520661157,0,"Temperate-Tropical"
"11465","e0b4b40d88",0,5,7,0,0,12,0,0.416666666666667,0,0.583333333333333,0,1,0,"Temperate"
"11466","e0b8ddb9c2",0,13,19,0,31,63,0,0.206349206349206,0.492063492063492,0.301587301587302,0,0.507936507936508,0,"Temperate-Tropical"
"11467","e0bb0768ef",0,6,0,0,6,12,0,0.5,0.5,0,0,0.5,0,"Temperate-Tropical"
"11468","e0c7868d51",0,0,5,8,0,13,0,0,0,0.384615384615385,0.615384615384615,0.384615384615385,0.615384615384615,"Polar-Temperate"
"11469","e0c8c15c14",0,25,6,0,13,44,0,0.568181818181818,0.295454545454545,0.136363636363636,0,0.704545454545455,0,"Temperate-Tropical"
"11470","e0d1f74405",0,0,19,17,0,36,0,0,0,0.527777777777778,0.472222222222222,0.527777777777778,0.472222222222222,"Polar-Temperate"
"11471","e0e5d4d0f2",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"11472","e106479fa9",0,0,0,0,17,17,0,0,1,0,0,0,0,"Tropical"
"11473","e1065acdf1",0,36,22,0,20,78,0,0.461538461538462,0.256410256410256,0.282051282051282,0,0.743589743589744,0,"Temperate-Tropical"
"11474","e10dc526f8",0,0,0,5,0,5,0,0,0,0,1,0,1,"Polar"
"11475","e11294fb86",0,10,7,0,5,22,0,0.454545454545455,0.227272727272727,0.318181818181818,0,0.772727272727273,0,"Temperate-Tropical"
"11476","e11d9b3c5a",22,0,11,7,0,40,0.55,0,0,0.275,0.175,0.275,0.725,"Polar-Temperate"
"11477","e124e6709b",0,0,18,0,6,24,0,0,0.25,0.75,0,0.75,0,"Temperate-Tropical"
"11478","e12c4a1402",0,10,12,0,26,48,0,0.208333333333333,0.541666666666667,0.25,0,0.458333333333333,0,"Temperate-Tropical"
"11479","e12d5b0d97",0,5,0,0,5,10,0,0.5,0.5,0,0,0.5,0,"Temperate-Tropical"
"11480","e1336a9b4b",0,0,52,39,0,91,0,0,0,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,"Polar-Temperate"
"11481","e135c61064",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11482","e137d46070",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11483","e139eacf67",0,0,5,9,0,14,0,0,0,0.357142857142857,0.642857142857143,0.357142857142857,0.642857142857143,"Polar-Temperate"
"11484","e13ddf94fc",0,34,73,0,15,122,0,0.278688524590164,0.122950819672131,0.598360655737705,0,0.877049180327869,0,"Temperate-Tropical"
"11485","e146bb8880",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"11486","e146d6869f",10,0,0,0,0,10,1,0,0,0,0,0,1,"Polar"
"11487","e14891b517",0,0,24,25,0,49,0,0,0,0.489795918367347,0.510204081632653,0.489795918367347,0.510204081632653,"Polar-Temperate"
"11488","e14a537c1d",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11489","e1653ae772",0,9,33,0,7,49,0,0.183673469387755,0.142857142857143,0.673469387755102,0,0.857142857142857,0,"Temperate-Tropical"
"11490","e16673ee8b",0,46,57,0,9,112,0,0.410714285714286,0.0803571428571429,0.508928571428571,0,0.919642857142857,0,"Temperate"
"11491","e1704578e5",0,0,15,0,0,15,0,0,0,1,0,1,0,"Temperate"
"11492","e1734f23d6",0,42,26,0,32,100,0,0.42,0.32,0.26,0,0.68,0,"Temperate-Tropical"
"11493","e1765c23b4",0,0,0,0,19,19,0,0,1,0,0,0,0,"Tropical"
"11494","e17c04b6aa",0,0,8,0,6,14,0,0,0.428571428571429,0.571428571428571,0,0.571428571428571,0,"Temperate-Tropical"
"11495","e18736be61",0,21,56,0,66,143,0,0.146853146853147,0.461538461538462,0.391608391608392,0,0.538461538461538,0,"Temperate-Tropical"
"11496","e18ddc7fc0",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"11497","e18de4bd55",0,0,9,0,5,14,0,0,0.357142857142857,0.642857142857143,0,0.642857142857143,0,"Temperate-Tropical"
"11498","e192bdd35e",0,0,0,12,0,12,0,0,0,0,1,0,1,"Polar"
"11499","e1975a5854",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11500","e1982c3a26",0,24,15,0,24,63,0,0.380952380952381,0.380952380952381,0.238095238095238,0,0.619047619047619,0,"Temperate-Tropical"
"11501","e1a122133a",0,19,0,0,0,19,0,1,0,0,0,1,0,"Temperate"
"11502","e1a26ba8d7",0,0,10,20,0,30,0,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,"Polar-Temperate"
"11503","e1a2994c7d",0,9,6,0,0,15,0,0.6,0,0.4,0,1,0,"Temperate"
"11504","e1a82b16cd",0,11,5,0,16,32,0,0.34375,0.5,0.15625,0,0.5,0,"Temperate-Tropical"
"11505","e1a9a2ad8a",0,20,45,0,79,144,0,0.138888888888889,0.548611111111111,0.3125,0,0.451388888888889,0,"Temperate-Tropical"
"11506","e1b4f7cd99",0,6,0,0,7,13,0,0.461538461538462,0.538461538461538,0,0,0.461538461538462,0,"Temperate-Tropical"
"11507","e1b99d39f0",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11508","e1bcdeebcb",0,0,25,25,0,50,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"11509","e1c7aed5b0",0,14,0,0,0,14,0,1,0,0,0,1,0,"Temperate"
"11510","e1cc273a76",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11511","e1cf4dde0f",0,18,5,0,32,55,0,0.327272727272727,0.581818181818182,0.0909090909090909,0,0.418181818181818,0,"Temperate-Tropical"
"11512","e1d6006e61",0,19,5,0,0,24,0,0.791666666666667,0,0.208333333333333,0,1,0,"Temperate"
"11513","e1d82720a1",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11514","e1debd38dc",0,0,13,0,14,27,0,0,0.518518518518518,0.481481481481481,0,0.481481481481481,0,"Temperate-Tropical"
"11515","e1dfa25929",0,0,34,16,0,50,0,0,0,0.68,0.32,0.68,0.32,"Polar-Temperate"
"11516","e1e034fbc0",0,10,5,0,0,15,0,0.666666666666667,0,0.333333333333333,0,1,0,"Temperate"
"11517","e1e2bbd016",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11518","e1e61ba25d",0,6,20,0,12,38,0,0.157894736842105,0.315789473684211,0.526315789473684,0,0.684210526315789,0,"Temperate-Tropical"
"11519","e1e9571a1d",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"11520","e1eef5bebb",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"11521","e1f1e3636a",0,7,0,0,6,13,0,0.538461538461538,0.461538461538462,0,0,0.538461538461538,0,"Temperate-Tropical"
"11522","e1f72c59de",0,7,11,0,7,25,0,0.28,0.28,0.44,0,0.72,0,"Temperate-Tropical"
"11523","e1f7b48508",0,24,7,0,0,31,0,0.774193548387097,0,0.225806451612903,0,1,0,"Temperate"
"11524","e1f8019147",0,18,36,0,5,59,0,0.305084745762712,0.0847457627118644,0.610169491525424,0,0.915254237288136,0,"Temperate"
"11525","e2030741b3",0,5,9,0,13,27,0,0.185185185185185,0.481481481481481,0.333333333333333,0,0.518518518518518,0,"Temperate-Tropical"
"11526","e20e6084fc",0,0,27,23,0,50,0,0,0,0.54,0.46,0.54,0.46,"Polar-Temperate"
"11527","e211da0f6d",0,0,0,7,0,7,0,0,0,0,1,0,1,"Polar"
"11528","e214b6d3e3",0,0,0,0,20,20,0,0,1,0,0,0,0,"Tropical"
"11529","e216a2dba7",21,6,7,0,0,34,0.617647058823529,0.176470588235294,0,0.205882352941176,0,0.382352941176471,0.617647058823529,"Polar-Temperate"
"11530","e2176e3126",0,6,5,0,0,11,0,0.545454545454545,0,0.454545454545455,0,1,0,"Temperate"
"11531","e21d2d55d4",0,15,0,0,0,15,0,1,0,0,0,1,0,"Temperate"
"11532","e2215e1051",0,0,12,10,0,22,0,0,0,0.545454545454545,0.454545454545455,0.545454545454545,0.454545454545455,"Polar-Temperate"
"11533","e22397fc2d",75,0,28,0,0,103,0.728155339805825,0,0,0.271844660194175,0,0.271844660194175,0.728155339805825,"Polar-Temperate"
"11534","e231714516",0,0,0,13,0,13,0,0,0,0,1,0,1,"Polar"
"11535","e2378ff423",0,0,0,8,0,8,0,0,0,0,1,0,1,"Polar"
"11536","e23bf8e060",26,0,0,0,0,26,1,0,0,0,0,0,1,"Polar"
"11537","e240399983",0,0,40,0,0,40,0,0,0,1,0,1,0,"Temperate"
"11538","e24203ecb5",10,6,18,0,11,45,0.222222222222222,0.133333333333333,0.244444444444444,0.4,0,0.533333333333333,0.222222222222222,"Cosmopolitan"
"11539","e246f8efbb",0,9,0,0,0,9,0,1,0,0,0,1,0,"Temperate"
"11540","e24d2ae773",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"11541","e24de82434",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"11542","e24f1b15ce",12,0,0,0,0,12,1,0,0,0,0,0,1,"Polar"
"11543","e253b9178d",0,5,15,0,13,33,0,0.151515151515152,0.393939393939394,0.454545454545455,0,0.606060606060606,0,"Temperate-Tropical"
"11544","e25cff7347",0,22,0,0,0,22,0,1,0,0,0,1,0,"Temperate"
"11545","e26291beb3",0,0,0,0,13,13,0,0,1,0,0,0,0,"Tropical"
"11546","e2642a40fc",12,0,0,0,0,12,1,0,0,0,0,0,1,"Polar"
"11547","e26b1f4078",0,0,5,10,0,15,0,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,"Polar-Temperate"
"11548","e26e04f672",0,33,30,0,43,106,0,0.311320754716981,0.405660377358491,0.283018867924528,0,0.594339622641509,0,"Temperate-Tropical"
"11549","e26edff3f3",0,6,5,0,6,17,0,0.352941176470588,0.352941176470588,0.294117647058824,0,0.647058823529412,0,"Temperate-Tropical"
"11550","e270d807bd",0,5,10,0,0,15,0,0.333333333333333,0,0.666666666666667,0,1,0,"Temperate"
"11551","e2768fc1ee",0,20,29,0,26,75,0,0.266666666666667,0.346666666666667,0.386666666666667,0,0.653333333333333,0,"Temperate-Tropical"
"11552","e27c22ba02",7,0,0,0,0,7,1,0,0,0,0,0,1,"Polar"
"11553","e27d6764a0",0,0,0,5,0,5,0,0,0,0,1,0,1,"Polar"
"11554","e27e473b5e",0,0,16,0,7,23,0,0,0.304347826086957,0.695652173913043,0,0.695652173913043,0,"Temperate-Tropical"
"11555","e27e9455b5",6,0,7,0,0,13,0.461538461538462,0,0,0.538461538461538,0,0.538461538461538,0.461538461538462,"Polar-Temperate"
"11556","e283ce3a4f",0,7,8,0,15,30,0,0.233333333333333,0.5,0.266666666666667,0,0.5,0,"Temperate-Tropical"
"11557","e287a31a94",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"11558","e28a1c9ab4",9,0,0,0,0,9,1,0,0,0,0,0,1,"Polar"
"11559","e29530bb88",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11560","e2a207cf48",0,0,14,0,0,14,0,0,0,1,0,1,0,"Temperate"
"11561","e2a4661bca",0,0,5,0,5,10,0,0,0.5,0.5,0,0.5,0,"Temperate-Tropical"
"11562","e2b34d410a",0,0,14,10,0,24,0,0,0,0.583333333333333,0.416666666666667,0.583333333333333,0.416666666666667,"Polar-Temperate"
"11563","e2be68e898",6,0,21,0,0,27,0.222222222222222,0,0,0.777777777777778,0,0.777777777777778,0.222222222222222,"Polar-Temperate"
"11564","e2bf3a583b",0,7,6,0,17,30,0,0.233333333333333,0.566666666666667,0.2,0,0.433333333333333,0,"Temperate-Tropical"
"11565","e2c765472f",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"11566","e2cdd7f063",0,0,0,9,0,9,0,0,0,0,1,0,1,"Polar"
"11567","e2d8873540",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11568","e2d8bd4948",19,0,0,0,0,19,1,0,0,0,0,0,1,"Polar"
"11569","e2f079cd88",0,0,19,23,0,42,0,0,0,0.452380952380952,0.547619047619048,0.452380952380952,0.547619047619048,"Polar-Temperate"
"11570","e2f15e052a",0,22,0,0,0,22,0,1,0,0,0,1,0,"Temperate"
"11571","e2f27924a9",9,0,19,0,13,41,0.219512195121951,0,0.317073170731707,0.463414634146341,0,0.463414634146341,0.219512195121951,"Cosmopolitan"
"11572","e2f921e638",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"11573","e2fe6327cc",0,13,8,0,6,27,0,0.481481481481481,0.222222222222222,0.296296296296296,0,0.777777777777778,0,"Temperate-Tropical"
"11574","e2feaa8c8f",0,0,5,6,0,11,0,0,0,0.454545454545455,0.545454545454545,0.454545454545455,0.545454545454545,"Polar-Temperate"
"11575","e3043f0e6c",9,32,24,0,31,96,0.09375,0.333333333333333,0.322916666666667,0.25,0,0.583333333333333,0.09375,"Cosmopolitan"
"11576","e3049a9033",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"11577","e3111d0147",0,0,9,9,0,18,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"11578","e3141d87dc",0,0,0,0,11,11,0,0,1,0,0,0,0,"Tropical"
"11579","e31498b907",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"11580","e316cba0a4",0,0,5,0,11,16,0,0,0.6875,0.3125,0,0.3125,0,"Temperate-Tropical"
"11581","e322b035ed",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"11582","e32bf51083",0,0,0,0,10,10,0,0,1,0,0,0,0,"Tropical"
"11583","e33334c83e",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"11584","e3346c3cf3",0,0,17,0,35,52,0,0,0.673076923076923,0.326923076923077,0,0.326923076923077,0,"Temperate-Tropical"
"11585","e3386914e2",0,0,6,10,0,16,0,0,0,0.375,0.625,0.375,0.625,"Polar-Temperate"
"11586","e33fb52ab7",0,14,32,0,26,72,0,0.194444444444444,0.361111111111111,0.444444444444444,0,0.638888888888889,0,"Temperate-Tropical"
"11587","e340682904",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"11588","e34aea4b9f",0,7,26,0,84,117,0,0.0598290598290598,0.717948717948718,0.222222222222222,0,0.282051282051282,0,"Temperate-Tropical"
"11589","e34b661663",18,25,0,0,0,43,0.418604651162791,0.581395348837209,0,0,0,0.581395348837209,0.418604651162791,"Polar-Temperate"
"11590","e352919a65",0,12,0,0,0,12,0,1,0,0,0,1,0,"Temperate"
"11591","e357a5245f",0,8,5,0,14,27,0,0.296296296296296,0.518518518518518,0.185185185185185,0,0.481481481481481,0,"Temperate-Tropical"
"11592","e359267c5a",6,0,0,10,0,16,0.375,0,0,0,0.625,0,1,"Polar"
"11593","e35c01a74c",13,132,154,0,72,371,0.0350404312668464,0.355795148247978,0.194070080862534,0.415094339622642,0,0.77088948787062,0.0350404312668464,"Temperate-Tropical"
"11594","e35ca0c698",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"11595","e36037ee9c",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"11596","e3626e4032",0,17,6,0,0,23,0,0.739130434782609,0,0.260869565217391,0,1,0,"Temperate"
"11597","e363cd1568",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"11598","e363e0416d",0,0,6,0,13,19,0,0,0.684210526315789,0.315789473684211,0,0.315789473684211,0,"Temperate-Tropical"
"11599","e36fd247e4",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"11600","e376a3e226",0,0,0,10,0,10,0,0,0,0,1,0,1,"Polar"
"11601","e37db18ac7",0,0,31,23,0,54,0,0,0,0.574074074074074,0.425925925925926,0.574074074074074,0.425925925925926,"Polar-Temperate"
"11602","e37e8f87d3",0,0,0,0,13,13,0,0,1,0,0,0,0,"Tropical"
"11603","e38a9faee4",10,0,40,48,0,98,0.102040816326531,0,0,0.408163265306122,0.489795918367347,0.408163265306122,0.591836734693878,"Polar-Temperate"
"11604","e38aa156ff",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"11605","e38c9d3f6a",0,14,0,0,0,14,0,1,0,0,0,1,0,"Temperate"
"11606","e3905cec74",0,5,0,0,9,14,0,0.357142857142857,0.642857142857143,0,0,0.357142857142857,0,"Temperate-Tropical"
"11607","e3941f5856",0,0,15,0,0,15,0,0,0,1,0,1,0,"Temperate"
"11608","e396eee2ac",17,0,0,0,0,17,1,0,0,0,0,0,1,"Polar"
"11609","e3996587f2",26,0,0,0,0,26,1,0,0,0,0,0,1,"Polar"
"11610","e39a6983ee",0,5,21,0,23,49,0,0.102040816326531,0.469387755102041,0.428571428571429,0,0.530612244897959,0,"Temperate-Tropical"
"11611","e3a395c4a4",0,0,10,15,0,25,0,0,0,0.4,0.6,0.4,0.6,"Polar-Temperate"
"11612","e3a8fe0f3c",0,0,0,11,0,11,0,0,0,0,1,0,1,"Polar"
"11613","e3aca3118b",11,49,121,0,97,278,0.039568345323741,0.176258992805755,0.348920863309353,0.435251798561151,0,0.611510791366906,0.039568345323741,"Temperate-Tropical"
"11614","e3b0d96b87",7,64,6,0,0,77,0.0909090909090909,0.831168831168831,0,0.0779220779220779,0,0.909090909090909,0.0909090909090909,"Temperate"
"11615","e3b55a8db7",0,0,18,0,0,18,0,0,0,1,0,1,0,"Temperate"
"11616","e3b78c8327",0,12,0,0,0,12,0,1,0,0,0,1,0,"Temperate"
"11617","e3bad4ac16",0,19,35,0,46,100,0,0.19,0.46,0.35,0,0.54,0,"Temperate-Tropical"
